TIME,GEO_NAME,GEO,INDIC_AG,HECTARES_AG,SE_LEVELS,SE_SECTOR,SE_TONNES PER HECTARE,IRRIGATION,IRRIGATION_CROPS,GREEN_POL,GREEN_POL_SRC,GREEN_POL_THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE,RDB_CODE,RDB_NAME,RDB_POL_PERCENTAGE
2010,DE71D,Rheingau-Taunus-Kreis,,,Total,Pastures and natural grassland,2.7,,,,,,,,,,
2010,DE71D,Rheingau-Taunus-Kreis,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2010,DE71D,Rheingau-Taunus-Kreis,,,Severe,Pastures and natural grassland,11.3,,,,,,,,,,
2016,DE71D,Rheingau-Taunus-Kreis,,,Total,Agricultural areas (excluding pastures),4.6,,,,,,,,,,
2016,DE71D,Rheingau-Taunus-Kreis,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,DE71D,Rheingau-Taunus-Kreis,,,Severe,Agricultural areas (excluding pastures),15.7,,,,,,,,,,
2016,DE71D,Rheingau-Taunus-Kreis,,,Total,Pastures and natural grassland,2.7,,,,,,,,,,
2016,DE71D,Rheingau-Taunus-Kreis,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2016,DE71D,Rheingau-Taunus-Kreis,,,Severe,Pastures and natural grassland,11.2,,,,,,,,,,
2010,DE71E,Wetteraukreis,,,Total,Agricultural areas (excluding pastures),2.4,,,,,,,,,,
2010,DE71E,Wetteraukreis,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2010,DE71E,Wetteraukreis,,,Severe,Agricultural areas (excluding pastures),12.3,,,,,,,,,,
2010,DE71E,Wetteraukreis,,,Total,Pastures and natural grassland,1.6,,,,,,,,,,
2010,DE71E,Wetteraukreis,,,Moderate,Pastures and natural grassland,6,,,,,,,,,,
2010,DE71E,Wetteraukreis,,,Severe,Pastures and natural grassland,11.6,,,,,,,,,,
2016,DE71E,Wetteraukreis,,,Total,Agricultural areas (excluding pastures),2.3,,,,,,,,,,
2016,DE71E,Wetteraukreis,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,DE71E,Wetteraukreis,,,Severe,Agricultural areas (excluding pastures),12.1,,,,,,,,,,
2016,DE71E,Wetteraukreis,,,Total,Pastures and natural grassland,1.6,,,,,,,,,,
2016,DE71E,Wetteraukreis,,,Moderate,Pastures and natural grassland,6,,,,,,,,,,
2016,DE71E,Wetteraukreis,,,Severe,Pastures and natural grassland,11.6,,,,,,,,,,
2010,DE72,Gießen,,,Total,Agricultural areas (excluding pastures),3.3,Irrigable,: ,,,,,,,,
2010,DE72,Gießen,,,Moderate,Agricultural areas (excluding pastures),6.8,Irrigated,: ,,,,,,,,
2010,DE72,Gießen,,,Severe,Agricultural areas (excluding pastures),13.2,,,,,,,,,,
2010,DE72,Gießen,,,Total,Pastures and natural grassland,2.2,,,,,,,,,,
2010,DE72,Gießen,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2010,DE72,Gießen,,,Severe,Pastures and natural grassland,12.1,,,,,,,,,,
2010,DE72,Gießen,High-input farms,"31,356",,,,,,,,,,,,,
2010,DE72,Gießen,Low-input farms,"89,041",,,,,,,,,,,,,
2010,DE72,Gießen,Medium-input farms,"51,293",,,,,,,,,,,,,
2011,DE72,Gießen,High-input farms,"33,498",,,,,,,,,,,,,
2011,DE72,Gießen,Low-input farms,"84,482",,,,,,,,,,,,,
2011,DE72,Gießen,Medium-input farms,"67,185",,,,,,,,,,,,,
2012,DE72,Gießen,High-input farms,"34,655",,,,,,,,,,,,,
2012,DE72,Gießen,Low-input farms,"73,735",,,,,,,,,,,,,
2012,DE72,Gießen,Medium-input farms,"59,770",,,,,,,,,,,,,
2013,DE72,Gießen,High-input farms,"36,736",,,,Irrigable,: ,,,,,,,,
2013,DE72,Gießen,Low-input farms,"72,857",,,,Irrigated,: ,,,,,,,,
2013,DE72,Gießen,Medium-input farms,"55,276",,,,,,,,,,,,,
2014,DE72,Gießen,High-input farms,"35,378",,,,,,,,,,,,,
2014,DE72,Gießen,Low-input farms,"63,345",,,,,,,,,,,,,
2014,DE72,Gießen,Medium-input farms,"60,791",,,,,,,,,,,,,
2015,DE72,Gießen,High-input farms,"29,666",,,,,,,,,,,,,
2015,DE72,Gießen,Low-input farms,"84,536",,,,,,,,,,,,,
2015,DE72,Gießen,Medium-input farms,"62,932",,,,,,,,,,,,,
2016,DE72,Gießen,High-input farms,"28,925",Total,Agricultural areas (excluding pastures),3.2,Irrigable,0.3,,,,,,,,
2016,DE72,Gießen,Low-input farms,"92,949",Moderate,Agricultural areas (excluding pastures),6.8,Irrigated,0.2,,,,,,,,
2016,DE72,Gießen,Medium-input farms,"39,043",Severe,Agricultural areas (excluding pastures),13,,,,,,,,,,
2016,DE72,Gießen,,,Total,Pastures and natural grassland,2.2,,,,,,,,,,
2016,DE72,Gießen,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2016,DE72,Gießen,,,Severe,Pastures and natural grassland,12.1,,,,,,,,,,
2017,DE72,Gießen,High-input farms,"24,453",,,,,,,,,,,,,
2017,DE72,Gießen,Low-input farms,"108,410",,,,,,,,,,,,,
2017,DE72,Gießen,Medium-input farms,"47,739",,,,,,,,,,,,,
2018,DE72,Gießen,High-input farms,"45,748",,,,,,,,,,,,,
2018,DE72,Gießen,Low-input farms,"85,012",,,,,,,,,,,,,
2018,DE72,Gießen,Medium-input farms,"41,160",,,,,,,,,,,,,
2019,DE72,Gießen,High-input farms,"42,943",,,,,,,,,,,,,
2019,DE72,Gießen,Low-input farms,"90,766",,,,,,,,,,,,,
2019,DE72,Gießen,Medium-input farms,"38,205",,,,,,,,,,,,,
2010,DE721,"Gießen, Landkreis",,,Total,Agricultural areas (excluding pastures),2.5,,,,,,,,,,
2010,DE721,"Gießen, Landkreis",,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,,,,,,
2010,DE721,"Gießen, Landkreis",,,Severe,Agricultural areas (excluding pastures),12.5,,,,,,,,,,
2010,DE721,"Gießen, Landkreis",,,Total,Pastures and natural grassland,1.7,,,,,,,,,,
2010,DE721,"Gießen, Landkreis",,,Moderate,Pastures and natural grassland,6.3,,,,,,,,,,
2010,DE721,"Gießen, Landkreis",,,Severe,Pastures and natural grassland,13,,,,,,,,,,
2016,DE721,"Gießen, Landkreis",,,Total,Agricultural areas (excluding pastures),2.4,,,,,,,,,,
2016,DE721,"Gießen, Landkreis",,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,,,,,,
2016,DE721,"Gießen, Landkreis",,,Severe,Agricultural areas (excluding pastures),12.4,,,,,,,,,,
2016,DE721,"Gießen, Landkreis",,,Total,Pastures and natural grassland,1.7,,,,,,,,,,
2016,DE721,"Gießen, Landkreis",,,Moderate,Pastures and natural grassland,6.3,,,,,,,,,,
2016,DE721,"Gießen, Landkreis",,,Severe,Pastures and natural grassland,13,,,,,,,,,,
2010,DE722,Lahn-Dill-Kreis,,,Total,Agricultural areas (excluding pastures),3.9,,,,,,,,,,
2010,DE722,Lahn-Dill-Kreis,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2010,DE722,Lahn-Dill-Kreis,,,Severe,Agricultural areas (excluding pastures),12.6,,,,,,,,,,
2010,DE722,Lahn-Dill-Kreis,,,Total,Pastures and natural grassland,2.5,,,,,,,,,,
2010,DE722,Lahn-Dill-Kreis,,,Moderate,Pastures and natural grassland,6.5,,,,,,,,,,
2010,DE722,Lahn-Dill-Kreis,,,Severe,Pastures and natural grassland,12.4,,,,,,,,,,
2016,DE722,Lahn-Dill-Kreis,,,Total,Agricultural areas (excluding pastures),3.8,,,,,,,,,,
2016,DE722,Lahn-Dill-Kreis,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,DE722,Lahn-Dill-Kreis,,,Severe,Agricultural areas (excluding pastures),12.5,,,,,,,,,,
2016,DE722,Lahn-Dill-Kreis,,,Total,Pastures and natural grassland,2.5,,,,,,,,,,
2016,DE722,Lahn-Dill-Kreis,,,Moderate,Pastures and natural grassland,6.5,,,,,,,,,,
2016,DE722,Lahn-Dill-Kreis,,,Severe,Pastures and natural grassland,12.4,,,,,,,,,,
2010,DE723,Limburg-Weilburg,,,Total,Agricultural areas (excluding pastures),3.4,,,,,,,,,,
2010,DE723,Limburg-Weilburg,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2010,DE723,Limburg-Weilburg,,,Severe,Agricultural areas (excluding pastures),13.2,,,,,,,,,,
2010,DE723,Limburg-Weilburg,,,Total,Pastures and natural grassland,2.4,,,,,,,,,,
2010,DE723,Limburg-Weilburg,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2010,DE723,Limburg-Weilburg,,,Severe,Pastures and natural grassland,11.6,,,,,,,,,,
2016,DE723,Limburg-Weilburg,,,Total,Agricultural areas (excluding pastures),3.2,,,,,,,,,,
2016,DE723,Limburg-Weilburg,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,DE723,Limburg-Weilburg,,,Severe,Agricultural areas (excluding pastures),13.1,,,,,,,,,,
2016,DE723,Limburg-Weilburg,,,Total,Pastures and natural grassland,2.4,,,,,,,,,,
2016,DE723,Limburg-Weilburg,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2016,DE723,Limburg-Weilburg,,,Severe,Pastures and natural grassland,11.6,,,,,,,,,,
2010,DE724,Marburg-Biedenkopf,,,Total,Agricultural areas (excluding pastures),3.8,,,,,,,,,,
2010,DE724,Marburg-Biedenkopf,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,DE724,Marburg-Biedenkopf,,,Severe,Agricultural areas (excluding pastures),13.6,,,,,,,,,,
2010,DE724,Marburg-Biedenkopf,,,Total,Pastures and natural grassland,2.1,,,,,,,,,,
2010,DE724,Marburg-Biedenkopf,,,Moderate,Pastures and natural grassland,6.6,,,,,,,,,,
2010,DE724,Marburg-Biedenkopf,,,Severe,Pastures and natural grassland,11.7,,,,,,,,,,
2016,DE724,Marburg-Biedenkopf,,,Total,Agricultural areas (excluding pastures),3.6,,,,,,,,,,
2016,DE724,Marburg-Biedenkopf,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,DE724,Marburg-Biedenkopf,,,Severe,Agricultural areas (excluding pastures),13.5,,,,,,,,,,
2016,DE724,Marburg-Biedenkopf,,,Total,Pastures and natural grassland,2.1,,,,,,,,,,
2016,DE724,Marburg-Biedenkopf,,,Moderate,Pastures and natural grassland,6.6,,,,,,,,,,
2016,DE724,Marburg-Biedenkopf,,,Severe,Pastures and natural grassland,11.7,,,,,,,,,,
2010,DE725,Vogelsbergkreis,,,Total,Agricultural areas (excluding pastures),3,,,,,,,,,,
2010,DE725,Vogelsbergkreis,,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,,,,,,
2010,DE725,Vogelsbergkreis,,,Severe,Agricultural areas (excluding pastures),12.6,,,,,,,,,,
2010,DE725,Vogelsbergkreis,,,Total,Pastures and natural grassland,2.1,,,,,,,,,,
2010,DE725,Vogelsbergkreis,,,Moderate,Pastures and natural grassland,6.1,,,,,,,,,,
2010,DE725,Vogelsbergkreis,,,Severe,Pastures and natural grassland,11.9,,,,,,,,,,
2016,DE725,Vogelsbergkreis,,,Total,Agricultural areas (excluding pastures),2.9,,,,,,,,,,
2016,DE725,Vogelsbergkreis,,,Moderate,Agricultural areas (excluding pastures),6.6,,,,,,,,,,
2016,DE725,Vogelsbergkreis,,,Severe,Agricultural areas (excluding pastures),12.5,,,,,,,,,,
2016,DE725,Vogelsbergkreis,,,Total,Pastures and natural grassland,2.1,,,,,,,,,,
2016,DE725,Vogelsbergkreis,,,Moderate,Pastures and natural grassland,6.1,,,,,,,,,,
2016,DE725,Vogelsbergkreis,,,Severe,Pastures and natural grassland,11.9,,,,,,,,,,
2010,DE73,Kassek,High-input farms,"80,666",Total,Agricultural areas (excluding pastures),3.6,Irrigable,: ,,,,,,,,
2010,DE73,Kassek,Low-input farms,"105,512",Moderate,Agricultural areas (excluding pastures),6.9,Irrigated,: ,,,,,,,,
2010,DE73,Kassek,Medium-input farms,"92,184",Severe,Agricultural areas (excluding pastures),13.4,,,,,,,,,,
2010,DE73,Kassek,,,Total,Pastures and natural grassland,2.5,,,,,,,,,,
2010,DE73,Kassek,,,Moderate,Pastures and natural grassland,6.5,,,,,,,,,,
2010,DE73,Kassek,,,Severe,Pastures and natural grassland,12.5,,,,,,,,,,
2011,DE73,Kassek,High-input farms,"75,075",,,,,,,,,,,,,
2011,DE73,Kassek,Low-input farms,"106,057",,,,,,,,,,,,,
2011,DE73,Kassek,Medium-input farms,"87,732",,,,,,,,,,,,,
2012,DE73,Kassek,High-input farms,"97,114",,,,,,,,,,,,,
2012,DE73,Kassek,Low-input farms,"101,263",,,,,,,,,,,,,
2012,DE73,Kassek,Medium-input farms,"96,042",,,,,,,,,,,,,
2013,DE73,Kassek,High-input farms,"91,777",,,,Irrigable,: ,,,,,,,,
2013,DE73,Kassek,Low-input farms,"118,466",,,,Irrigated,: ,,,,,,,,
2013,DE73,Kassek,Medium-input farms,"101,185",,,,,,,,,,,,,
2014,DE73,Kassek,High-input farms,"97,237",,,,,,,,,,,,,
2014,DE73,Kassek,Low-input farms,"116,565",,,,,,,,,,,,,
2014,DE73,Kassek,Medium-input farms,"101,194",,,,,,,,,,,,,
2015,DE73,Kassek,High-input farms,"100,378",,,,,,,,,,,,,
2015,DE73,Kassek,Low-input farms,"131,753",,,,,,,,,,,,,
2015,DE73,Kassek,Medium-input farms,"74,683",,,,,,,,,,,,,
2016,DE73,Kassek,High-input farms,"99,233",Total,Agricultural areas (excluding pastures),3.5,Irrigable,0.2,,,,,,,,
2016,DE73,Kassek,Low-input farms,"148,280",Moderate,Agricultural areas (excluding pastures),6.8,Irrigated,0,,,,,,,,
2016,DE73,Kassek,Medium-input farms,"83,407",Severe,Agricultural areas (excluding pastures),13.2,,,,,,,,,,
2016,DE73,Kassek,,,Total,Pastures and natural grassland,2.4,,,,,,,,,,
2016,DE73,Kassek,,,Moderate,Pastures and natural grassland,6.5,,,,,,,,,,
2016,DE73,Kassek,,,Severe,Pastures and natural grassland,12.5,,,,,,,,,,
2017,DE73,Kassek,High-input farms,"107,347",,,,,,,,,,,,,
2017,DE73,Kassek,Low-input farms,"147,091",,,,,,,,,,,,,
2017,DE73,Kassek,Medium-input farms,"100,855",,,,,,,,,,,,,
2018,DE73,Kassek,High-input farms,"138,893",,,,,,,,,,,,,
2018,DE73,Kassek,Low-input farms,"134,751",,,,,,,,,,,,,
2018,DE73,Kassek,Medium-input farms,"91,002",,,,,,,,,,,,,
2019,DE73,Kassek,High-input farms,"127,752",,,,,,,,,,,,,
2019,DE73,Kassek,Low-input farms,"152,844",,,,,,,,,,,,,
2019,DE73,Kassek,Medium-input farms,"88,412",,,,,,,,,,,,,
2010,DE731,"Kassel, Kreisfreie Stadt",,,Total,Agricultural areas (excluding pastures),1.8,,,,,,,,,,
2010,DE731,"Kassel, Kreisfreie Stadt",,,Moderate,Agricultural areas (excluding pastures),6.3,,,,,,,,,,
2010,DE731,"Kassel, Kreisfreie Stadt",,,Severe,Agricultural areas (excluding pastures),13.8,,,,,,,,,,
2010,DE731,"Kassel, Kreisfreie Stadt",,,Total,Pastures and natural grassland,1.3,,,,,,,,,,
2010,DE731,"Kassel, Kreisfreie Stadt",,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2010,DE731,"Kassel, Kreisfreie Stadt",,,Severe,Pastures and natural grassland,11.6,,,,,,,,,,
2016,DE731,"Kassel, Kreisfreie Stadt",,,Total,Agricultural areas (excluding pastures),1.8,,,,,,,,,,
2016,DE731,"Kassel, Kreisfreie Stadt",,,Moderate,Agricultural areas (excluding pastures),6.2,,,,,,,,,,
2016,DE731,"Kassel, Kreisfreie Stadt",,,Severe,Agricultural areas (excluding pastures),13.3,,,,,,,,,,
2016,DE731,"Kassel, Kreisfreie Stadt",,,Total,Pastures and natural grassland,1.3,,,,,,,,,,
2016,DE731,"Kassel, Kreisfreie Stadt",,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2016,DE731,"Kassel, Kreisfreie Stadt",,,Severe,Pastures and natural grassland,11.6,,,,,,,,,,
2010,DE732,Fulda,,,Total,Agricultural areas (excluding pastures),3.1,,,,,,,,,,
2010,DE732,Fulda,,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,,,,,,
2010,DE732,Fulda,,,Severe,Agricultural areas (excluding pastures),12.9,,,,,,,,,,
2010,DE732,Fulda,,,Total,Pastures and natural grassland,2.3,,,,,,,,,,
2010,DE732,Fulda,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2010,DE732,Fulda,,,Severe,Pastures and natural grassland,12.4,,,,,,,,,,
2016,DE732,Fulda,,,Total,Agricultural areas (excluding pastures),3,,,,,,,,,,
2016,DE732,Fulda,,,Moderate,Agricultural areas (excluding pastures),6.6,,,,,,,,,,
2016,DE732,Fulda,,,Severe,Agricultural areas (excluding pastures),12.8,,,,,,,,,,
2016,DE732,Fulda,,,Total,Pastures and natural grassland,2.3,,,,,,,,,,
2016,DE732,Fulda,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2016,DE732,Fulda,,,Severe,Pastures and natural grassland,12.4,,,,,,,,,,
2010,DE733,Hersfeld-Rotenburg,,,Total,Agricultural areas (excluding pastures),4.3,,,,,,,,,,
2010,DE733,Hersfeld-Rotenburg,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,DE733,Hersfeld-Rotenburg,,,Severe,Agricultural areas (excluding pastures),12.6,,,,,,,,,,
2010,DE733,Hersfeld-Rotenburg,,,Total,Pastures and natural grassland,2.5,,,,,,,,,,
2010,DE733,Hersfeld-Rotenburg,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2010,DE733,Hersfeld-Rotenburg,,,Severe,Pastures and natural grassland,12,,,,,,,,,,
2016,DE733,Hersfeld-Rotenburg,,,Total,Agricultural areas (excluding pastures),4.1,,,,,,,,,,
2016,DE733,Hersfeld-Rotenburg,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,DE733,Hersfeld-Rotenburg,,,Severe,Agricultural areas (excluding pastures),12.5,,,,,,,,,,
2016,DE733,Hersfeld-Rotenburg,,,Total,Pastures and natural grassland,2.5,,,,,,,,,,
2016,DE733,Hersfeld-Rotenburg,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2016,DE733,Hersfeld-Rotenburg,,,Severe,Pastures and natural grassland,12,,,,,,,,,,
2010,DE734,"Kassel, Landkreis",,,Total,Agricultural areas (excluding pastures),3.2,,,,,,,,,,
2010,DE734,"Kassel, Landkreis",,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,DE734,"Kassel, Landkreis",,,Severe,Agricultural areas (excluding pastures),13.9,,,,,,,,,,
2010,DE734,"Kassel, Landkreis",,,Total,Pastures and natural grassland,2.3,,,,,,,,,,
2010,DE734,"Kassel, Landkreis",,,Moderate,Pastures and natural grassland,6.8,,,,,,,,,,
2010,DE734,"Kassel, Landkreis",,,Severe,Pastures and natural grassland,12.8,,,,,,,,,,
2016,DE734,"Kassel, Landkreis",,,Total,Agricultural areas (excluding pastures),3,,,,,,,,,,
2016,DE734,"Kassel, Landkreis",,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,DE734,"Kassel, Landkreis",,,Severe,Agricultural areas (excluding pastures),13.7,,,,,,,,,,
2016,DE734,"Kassel, Landkreis",,,Total,Pastures and natural grassland,2.3,,,,,,,,,,
2016,DE734,"Kassel, Landkreis",,,Moderate,Pastures and natural grassland,6.8,,,,,,,,,,
2016,DE734,"Kassel, Landkreis",,,Severe,Pastures and natural grassland,12.8,,,,,,,,,,
2010,DE735,Schwalm-Eder-Kreis,,,Total,Agricultural areas (excluding pastures),3.2,,,,,,,,,,
2010,DE735,Schwalm-Eder-Kreis,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,DE735,Schwalm-Eder-Kreis,,,Severe,Agricultural areas (excluding pastures),12.9,,,,,,,,,,
2010,DE735,Schwalm-Eder-Kreis,,,Total,Pastures and natural grassland,2.1,,,,,,,,,,
2010,DE735,Schwalm-Eder-Kreis,,,Moderate,Pastures and natural grassland,6.5,,,,,,,,,,
2010,DE735,Schwalm-Eder-Kreis,,,Severe,Pastures and natural grassland,12.3,,,,,,,,,,
2016,DE735,Schwalm-Eder-Kreis,,,Total,Agricultural areas (excluding pastures),3,,,,,,,,,,
2016,DE735,Schwalm-Eder-Kreis,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,DE735,Schwalm-Eder-Kreis,,,Severe,Agricultural areas (excluding pastures),12.7,,,,,,,,,,
2016,DE735,Schwalm-Eder-Kreis,,,Total,Pastures and natural grassland,2.1,,,,,,,,,,
2016,DE735,Schwalm-Eder-Kreis,,,Moderate,Pastures and natural grassland,6.5,,,,,,,,,,
2016,DE735,Schwalm-Eder-Kreis,,,Severe,Pastures and natural grassland,12.3,,,,,,,,,,
2010,DE736,Waldeck-Frankenberg,,,Total,Agricultural areas (excluding pastures),4.2,,,,,,,,,,
2010,DE736,Waldeck-Frankenberg,,,Moderate,Agricultural areas (excluding pastures),7,,,,,,,,,,
2010,DE736,Waldeck-Frankenberg,,,Severe,Agricultural areas (excluding pastures),13.7,,,,,,,,,,
2010,DE736,Waldeck-Frankenberg,,,Total,Pastures and natural grassland,2.9,,,,,,,,,,
2010,DE736,Waldeck-Frankenberg,,,Moderate,Pastures and natural grassland,6.7,,,,,,,,,,
2010,DE736,Waldeck-Frankenberg,,,Severe,Pastures and natural grassland,12.5,,,,,,,,,,
2016,DE736,Waldeck-Frankenberg,,,Total,Agricultural areas (excluding pastures),4,,,,,,,,,,
2016,DE736,Waldeck-Frankenberg,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,DE736,Waldeck-Frankenberg,,,Severe,Agricultural areas (excluding pastures),13.6,,,,,,,,,,
2016,DE736,Waldeck-Frankenberg,,,Total,Pastures and natural grassland,2.9,,,,,,,,,,
2016,DE736,Waldeck-Frankenberg,,,Moderate,Pastures and natural grassland,6.7,,,,,,,,,,
2016,DE736,Waldeck-Frankenberg,,,Severe,Pastures and natural grassland,12.5,,,,,,,,,,
2010,DE737,Werra-Meißner-Kreis,,,Total,Agricultural areas (excluding pastures),3.9,,,,,,,,,,
2010,DE737,Werra-Meißner-Kreis,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,DE737,Werra-Meißner-Kreis,,,Severe,Agricultural areas (excluding pastures),13.5,,,,,,,,,,
2010,DE737,Werra-Meißner-Kreis,,,Total,Pastures and natural grassland,2.6,,,,,,,,,,
2010,DE737,Werra-Meißner-Kreis,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2010,DE737,Werra-Meißner-Kreis,,,Severe,Pastures and natural grassland,13,,,,,,,,,,
2016,DE737,Werra-Meißner-Kreis,,,Total,Agricultural areas (excluding pastures),3.8,,,,,,,,,,
2016,DE737,Werra-Meißner-Kreis,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,DE737,Werra-Meißner-Kreis,,,Severe,Agricultural areas (excluding pastures),13.3,,,,,,,,,,
2016,DE737,Werra-Meißner-Kreis,,,Total,Pastures and natural grassland,2.6,,,,,,,,,,
2016,DE737,Werra-Meißner-Kreis,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2016,DE737,Werra-Meißner-Kreis,,,Severe,Pastures and natural grassland,13,,,,,,,,,,
2010,DE8,Mecklenburg-Vorpommern,High-input farms,"250,027",,,,Irrigable,2.3,,,,,,,,
2010,DE8,Mecklenburg-Vorpommern,Low-input farms,"457,442",,,,Irrigated,1.1,,,,,,,,
2010,DE8,Mecklenburg-Vorpommern,Medium-input farms,"730,747",,,,,,,,,,,,,
2010,DE8,Mecklenburg-Vorpommern,High-input farms,"250,027",,,,,,,,,,,,,
2010,DE8,Mecklenburg-Vorpommern,Low-input farms,"457,442",,,,,,,,,,,,,
2010,DE8,Mecklenburg-Vorpommern,Medium-input farms,"730,747",,,,,,,,,,,,,
2011,DE8,Mecklenburg-Vorpommern,High-input farms,"286,342",,,,,,,,,,,,,
2011,DE8,Mecklenburg-Vorpommern,Low-input farms,"385,903",,,,,,,,,,,,,
2011,DE8,Mecklenburg-Vorpommern,Medium-input farms,"729,723",,,,,,,,,,,,,
2011,DE8,Mecklenburg-Vorpommern,High-input farms,"286,342",,,,,,,,,,,,,
2011,DE8,Mecklenburg-Vorpommern,Low-input farms,"385,903",,,,,,,,,,,,,
2011,DE8,Mecklenburg-Vorpommern,Medium-input farms,"729,723",,,,,,,,,,,,,
2012,DE8,Mecklenburg-Vorpommern,High-input farms,"577,450",,,,,,,,,,,,,
2012,DE8,Mecklenburg-Vorpommern,Low-input farms,"193,914",,,,,,,,,,,,,
2012,DE8,Mecklenburg-Vorpommern,Medium-input farms,"727,873",,,,,,,,,,,,,
2012,DE8,Mecklenburg-Vorpommern,High-input farms,"577,450",,,,,,,,,,,,,
2012,DE8,Mecklenburg-Vorpommern,Low-input farms,"193,914",,,,,,,,,,,,,
2012,DE8,Mecklenburg-Vorpommern,Medium-input farms,"727,873",,,,,,,,,,,,,
2013,DE8,Mecklenburg-Vorpommern,High-input farms,"566,281",,,,Irrigable,2.4,,,,,,,,
2013,DE8,Mecklenburg-Vorpommern,Low-input farms,"229,366",,,,Irrigated,1.4,,,,,,,,
2013,DE8,Mecklenburg-Vorpommern,Medium-input farms,"793,311",,,,,,,,,,,,,
2013,DE8,Mecklenburg-Vorpommern,High-input farms,"566,281",,,,,,,,,,,,,
2013,DE8,Mecklenburg-Vorpommern,Low-input farms,"229,366",,,,,,,,,,,,,
2013,DE8,Mecklenburg-Vorpommern,Medium-input farms,"793,311",,,,,,,,,,,,,
2014,DE8,Mecklenburg-Vorpommern,High-input farms,"546,412",,,,,,,,,,,,,
2014,DE8,Mecklenburg-Vorpommern,Low-input farms,"126,387",,,,,,,,,,,,,
2014,DE8,Mecklenburg-Vorpommern,Medium-input farms,"799,455",,,,,,,,,,,,,
2014,DE8,Mecklenburg-Vorpommern,High-input farms,"546,412",,,,,,,,,,,,,
2014,DE8,Mecklenburg-Vorpommern,Low-input farms,"126,387",,,,,,,,,,,,,
2014,DE8,Mecklenburg-Vorpommern,Medium-input farms,"799,455",,,,,,,,,,,,,
2015,DE8,Mecklenburg-Vorpommern,High-input farms,"235,798",,,,,,,,,,,,,
2015,DE8,Mecklenburg-Vorpommern,Low-input farms,"321,697",,,,,,,,,,,,,
2015,DE8,Mecklenburg-Vorpommern,Medium-input farms,"836,629",,,,,,,,,,,,,
2015,DE8,Mecklenburg-Vorpommern,High-input farms,"235,798",,,,,,,,,,,,,
2015,DE8,Mecklenburg-Vorpommern,Low-input farms,"321,697",,,,,,,,,,,,,
2015,DE8,Mecklenburg-Vorpommern,Medium-input farms,"836,629",,,,,,,,,,,,,
2016,DE8,Mecklenburg-Vorpommern,High-input farms,"322,241",,,,Irrigable,: ,,,,,,,,
2016,DE8,Mecklenburg-Vorpommern,Low-input farms,"444,471",,,,Irrigated,: ,,,,,,,,
2016,DE8,Mecklenburg-Vorpommern,Medium-input farms,"561,078",,,,,,,,,,,,,
